"route_id","agency_id","route_short_name","route_long_name","route_type","route_color","route_text_color","route_desc"
"65915",2607,"214","",3,"","",""
"65914",2607,"213","",3,"","",""
"65913",2607,"212","",3,"","",""
"65912",2607,"211","",3,"","",""
"65911",2607,"210","",3,"","",""
"65910",2607,"115","",3,"","",""
"65909",2607,"112","",3,"","",""
"65908",2607,"110","",3,"","",""
"65792",2615,"160","",3,"","",""
"65774",2606,"9","",3,"","",""
"65773",2606,"8","",3,"","",""
"65772",2606,"7","",3,"","",""
"65771",2606,"4","",3,"","",""
"65770",2606,"3","",3,"","",""
"65769",2606,"2","",3,"","",""
"65768",2606,"1","",3,"","",""
"65767",2616,"465","",3,"","",""
"65766",2616,"463","",3,"","",""
"65765",2616,"462","",3,"","",""
"65764",2616,"460","",3,"","",""
"65763",2616,"440","",3,"","",""
"65702",2610,"256","",3,"","",""
"65701",2610,"254","",3,"","",""
"65700",2610,"253","",3,"","",""
"65699",2610,"252","",3,"","",""
"65698",2610,"250","",3,"","",""
"65697",2610,"235","",3,"","",""
"65696",2610,"234","",3,"","",""
"65695",2610,"230","",3,"","",""
"65694",2610,"203","",3,"","",""
"65693",2610,"202","",3,"","",""
"65692",2610,"201","",3,"","",""
"65686",2550,"276","",3,"","",""
"65685",2550,"275","",3,"","",""
"65682",2550,"263","",3,"","",""
"64447",2550,"262","",3,"","",""
"64446",2550,"261","",3,"","",""
"72581",153,"760","",3,"","",""
"72580",153,"726","",3,"","",""
"71729",153,"798","",3,"","",""
"71728",153,"797","",3,"","",""
"71727",153,"796","",3,"","",""
"71726",153,"789","",3,"","",""
"71725",153,"788","",3,"","",""
"71724",153,"745","",3,"","",""
"71723",153,"730","",3,"","",""
"71722",153,"N73","",3,"","",""
"71721",153,"723","",3,"","",""
"71720",153,"722","",3,"","",""
"70137",150,"486","",3,"","",""
"70136",150,"480","",3,"","",""
"70135",150,"479","",3,"","",""
"70134",150,"477","",3,"","",""
"70133",150,"476","",3,"","",""
"70132",150,"474","",3,"","",""
"70131",150,"473","",3,"","",""
"70130",150,"472","",3,"","",""
"70129",150,"470","",3,"","",""
"70128",150,"469","",3,"","",""
"70127",150,"468","",3,"","",""
"70126",150,"467","",3,"","",""
"70125",150,"466","",3,"","",""
"70124",150,"463","",3,"","",""
"70123",150,"462","",3,"","",""
"70122",150,"460","",3,"","",""
"70007",150,"464","",3,"","",""
"69998",2740,"443","",3,"","",""
"69997",2740,"440","",3,"","",""
"69847",2740,"442","",3,"","",""
"65571",2600,"SALZE-BUS","",3,"","",""
"51695",552,"341","",3,"","",""
"51694",552,"35","",3,"","",""
"47470",553,"13","",3,"","",""
"47140",553,"107","",3,"","",""
"47136",553,"104","",3,"","",""
"47134",553,"103","",3,"","",""
"47132",553,"102","",3,"","",""
"47130",553,"101","",3,"","",""
"47129",553,"17","",3,"","",""
"47128",553,"14","",3,"","",""
"47124",553,"10","",3,"","",""
"47123",553,"9","",3,"","",""
"47122",553,"8","",3,"","",""
"47121",553,"7","",3,"","",""
"47120",553,"6","",3,"","",""
"47119",553,"5/43","",3,"","",""
"47118",553,"4","",3,"","",""
"47117",553,"3","",3,"","",""
"47116",553,"2","",3,"","",""
"47115",553,"1","",3,"","",""
"47114",552,"N9","",3,"","",""
"47113",552,"N8","",3,"","",""
"47112",552,"N7","",3,"","",""
"47111",552,"N6","",3,"","",""
"47110",552,"N5","",3,"","",""
"47109",552,"N4","",3,"","",""
"47108",552,"N3","",3,"","",""
"47107",552,"N2","",3,"","",""
"47106",552,"N1","",3,"","",""
"47105",552,"661","",3,"","",""
"47104",552,"642","",3,"","",""
"47103",552,"641","",3,"","",""
"47102",552,"602","",3,"","",""
"47101",552,"601","",3,"","",""
"47100",552,"522","",3,"","",""
"47099",552,"521","",3,"","",""
"47098",552,"502","",3,"","",""
"47097",552,"501","",3,"","",""
"47096",552,"411","",3,"","",""
"47095",552,"213","",3,"","",""
"47094",552,"212","",3,"","",""
"47093",552,"211","",3,"","",""
"47092",552,"201","",3,"","",""
"47091",552,"68","",3,"","",""
"47090",552,"67","",3,"","",""
"47089",552,"66","",3,"","",""
"47088",552,"65","",3,"","",""
"47087",552,"64","",3,"","",""
"47086",552,"63","",3,"","",""
"47085",552,"62","",3,"","",""
"47084",552,"61","",3,"","",""
"47083",552,"53","",3,"","",""
"47082",552,"52","",3,"","",""
"47081",552,"51","",3,"","",""
"47080",552,"44","",3,"","",""
"47079",552,"5/43","",3,"","",""
"47078",552,"42","",3,"","",""
"47077",552,"41","",3,"","",""
"47076",552,"34","",3,"","",""
"47075",552,"33","",3,"","",""
"47074",552,"32","",3,"","",""
"47073",552,"31","",3,"","",""
"47072",552,"25","",3,"","",""
"47071",552,"24","",3,"","",""
"47070",552,"23","",3,"","",""
"47069",552,"22","",3,"","",""
"47068",552,"21","",3,"","",""
"54012",780,"SEV","",3,"","",""
"44418",780,"FHH","",3,"","",""
"44417",780,"FBER","",3,"","",""
"32694",780,"285","",3,"","",""
"32442",780,"291","",3,"","",""
"32441",780,"290","",3,"","",""
"32440",780,"287","",3,"","",""
"32439",780,"286","",3,"","",""
"32438",780,"284","",3,"","",""
"32437",780,"283","",3,"","",""
"32436",780,"282","",3,"","",""
"32435",780,"281","",3,"","",""
"32434",780,"274","",3,"","",""
"32433",780,"273","",3,"","",""
"32432",780,"272","",3,"","",""
"32431",780,"271","",3,"","",""
"72412",381,"458","",3,"","",""
"69119",2117,"954","",3,"","",""
"69118",2117,"953","",3,"","",""
"69117",2117,"952","",3,"","",""
"69116",2117,"951","",3,"","",""
"69115",2117,"950","",3,"","",""
"69114",2117,"940","",3,"","",""
"65892",2117,"937","",3,"","",""
"61616",381,"368","",3,"","",""
"61615",381,"352","",3,"","",""
"59197",2117,"936","",3,"","",""
"57492",2116,"255","",3,"","",""
"57046",2117,"955","",3,"","",""
"57045",2117,"935","",3,"","",""
"57044",2117,"933","",3,"","",""
"57043",2117,"932","",3,"","",""
"57042",2117,"926","",3,"","",""
"55402",2117,"915","",3,"","",""
"52988",2117,"918","",3,"","",""
"52987",2116,"259","",3,"","",""
"52986",2116,"258","",3,"","",""
"52985",2116,"257","",3,"","",""
"52984",2116,"256","",3,"","",""
"52983",2116,"254","",3,"","",""
"52982",2116,"253","",3,"","",""
"52981",2116,"252","",3,"","",""
"52980",2116,"251","",3,"","",""
"52979",2116,"250","",3,"","",""
"52978",2116,"249","",3,"","",""
"52977",2116,"248","",3,"","",""
"52976",2116,"247","",3,"","",""
"52975",2116,"246","",3,"","",""
"52974",2116,"245","",3,"","",""
"52973",2116,"244","",3,"","",""
"52972",2116,"243","",3,"","",""
"52971",2116,"242","",3,"","",""
"52970",2116,"241","",3,"","",""
"52969",2116,"240","",3,"","",""
"52968",2116,"238","",3,"","",""
"52967",2116,"237","",3,"","",""
"52966",2116,"223","",3,"","",""
"52965",2116,"222","",3,"","",""
"52964",2116,"221","",3,"","",""
"52963",2116,"220","",3,"","",""
"52962",2115,"463","",3,"","",""
"52961",2115,"462","",3,"","",""
"52960",2115,"461","",3,"","",""
"52959",2115,"460","",3,"","",""
"52958",2115,"459","",3,"","",""
"52957",2115,"458","",3,"","",""
"52956",2115,"455","",3,"","",""
"52955",2115,"452","",3,"","",""
"52954",2115,"451","",3,"","",""
"52953",2115,"450","",3,"","",""
"52952",2115,"448","",3,"","",""
"52951",2115,"447","",3,"","",""
"52950",2115,"446","",3,"","",""
"52949",2115,"440","",3,"","",""
"52948",2115,"432","",3,"","",""
"52947",2115,"431","",3,"","",""
"51734",381,"380","",3,"","",""
"37315",381,"350","",3,"","",""
"37314",381,"692","",3,"","",""
"37313",381,"689","",3,"","",""
"37312",381,"354","",3,"","",""
"31481",381,"371","",3,"","",""
"31480",381,"369","",3,"","",""
"31479",381,"367","",3,"","",""
"31478",381,"364","",3,"","",""
"31477",381,"363","",3,"","",""
"31476",381,"362","",3,"","",""
"31475",381,"361","",3,"","",""
"31474",381,"357","",3,"","",""
"31473",381,"356","",3,"","",""
"31472",381,"355","",3,"","",""
"31471",381,"353","",3,"","",""
"31470",381,"351","",3,"","",""
"31292",381,"359","",3,"","",""
"31270",381,"358","",3,"","",""
"31247",381,"S35","",3,"","",""
"31246",381,"N32","",3,"","",""
"31245",381,"366","",3,"","",""
"31244",381,"365","",3,"","",""
"31243",381,"360","",3,"","",""
"64900",2575,"942","",3,"","",""
"64899",2575,"941","",3,"","",""
"64898",2575,"939","",3,"","",""
"64897",2575,"937","",3,"","",""
"64896",2575,"936","",3,"","",""
"64895",2575,"935","",3,"","",""
"64894",2575,"934","",3,"","",""
"64893",2575,"933","",3,"","",""
"64892",2575,"932","",3,"","",""
"60548",1950,"945","",3,"","",""
"60547",1950,"928","",3,"","",""
"64820",2085,"662","",3,"","",""
"64819",2085,"661","",3,"","",""
"64818",2085,"483","",3,"","",""
"64817",2085,"481","",3,"","",""
"55659",218,"514","",3,"","",""
"55657",218,"S","",3,"","",""
"49667",218,"HL","",3,"","",""
"44182",266,"WF","",4,"","",""
"33329",218,"E21","",3,"","",""
"33328",218,"E20","",3,"","",""
"33325",218,"E17","",3,"","",""
"33324",218,"E16","",3,"","",""
"33323",218,"E15","",3,"","",""
"33321",218,"E13","",3,"","",""
"33320",218,"E12","",3,"","",""
"33319",218,"E11","",3,"","",""
"33317",218,"E09","",3,"","",""
"33316",218,"E08","",3,"","",""
"33312",218,"E04","",3,"","",""
"33310",218,"E02","",3,"","",""
"32898",218,"NL","",3,"","",""
"32897",218,"ML","",3,"","",""
"32896",218,"E01","",3,"","",""
"32887",218,"517","",3,"D52D78","FFFFFF",""
"32883",218,"512","",3,"A979B3","FFFFFF",""
"32881",218,"510","",3,"A2D9F7","",""
"32880",218,"509","",3,"B4CD28","",""
"32879",218,"508","",3,"E5DE15","",""
"32878",218,"507","",3,"7E3532","FFFFFF",""
"32877",218,"506","",3,"0096D7","FFFFFF",""
"32876",218,"505","",3,"006CB5","FFFFFF",""
"32875",218,"504","",3,"00A0E3","FFFFFF",""
"32874",218,"503","",3,"A35230","FFFFFF",""
"32873",218,"502","",3,"F7D417","",""
"72464",106,"288","",3,"","",""
"71057",106,"E","",3,"","",""
"63503",106,"321","",3,"","",""
"63502",106,"311","",3,"","",""
"57062",106,"325E","",3,"","",""
"54753",106,"N41","",3,"","",""
"54752",106,"N40","",3,"","",""
"54751",106,"N39","",3,"","",""
"54750",106,"N38","",3,"","",""
"54749",106,"N37","",3,"","",""
"54748",106,"N36","",3,"","",""
"54747",106,"N25","",3,"","",""
"52541",106,"350","",3,"","",""
"52540",106,"340","",3,"","",""
"52539",106,"330","",3,"","",""
"52538",106,"329","",3,"","",""
"52537",106,"309","",3,"","",""
"52536",106,"302","",3,"","",""
"51329",106,"E","",3,"","",""
"47984",106,"280","",3,"","",""
"47983",106,"325","",3,"","",""
"47982",106,"320","",3,"","",""
"47617",106,"313E","",3,"","",""
"35919",106,"329E","",3,"","",""
"35917",106,"324","",3,"","",""
"35916",106,"323E","",3,"","",""
"35915",106,"323","",3,"","",""
"35914",106,"322","",3,"","",""
"35912",106,"318","",3,"","",""
"35909",106,"315E","",3,"","",""
"35908",106,"315","",3,"","",""
"35907",106,"314","",3,"","",""
"35906",106,"313","",3,"","",""
"35904",106,"310E","",3,"","",""
"35903",106,"310","",3,"","",""
"35902",106,"308E","",3,"","",""
"35901",106,"308","",3,"","",""
"35899",106,"306E","",3,"","",""
"35898",106,"306","",3,"","",""
"35897",106,"304E","",3,"","",""
"35896",106,"304","",3,"","",""
"35893",106,"301","",3,"","",""
"57497",2205,"8040","",3,"","",""
"55624",2205,"902","",3,"","",""
"54823",2205,"300","",3,"","",""
"54822",2205,"100","",3,"","",""
"54837",123,"565","",3,"","",""
"72801",1855,"KBOE-E","",3,"","",""
"72800",1855,"KBOE-D","",3,"","",""
"72664",2305,"X586","",3,"","",""
"72663",2305,"X585","",3,"","",""
"72662",2305,"X584","",3,"","",""
"72661",2305,"X583","",3,"","",""
"72660",2305,"X274","",3,"","",""
"72658",2305,"R16","",3,"","",""
"72657",2305,"N66","",3,"","",""
"72656",2305,"N18","",3,"","",""
"72655",2305,"M1","",3,"","",""
"72654",2305,"582","",3,"","",""
"72653",2305,"581","",3,"","",""
"72652",2305,"580","",3,"","",""
"72651",2305,"514","",3,"","",""
"72650",2305,"513","",3,"","",""
"72649",2305,"512","",3,"","",""
"72648",2305,"511","",3,"","",""
"72647",2305,"20","",3,"","",""
"72646",2305,"18","",3,"","",""
"72645",2305,"17","",3,"","",""
"72644",2305,"16","",3,"","",""
"72643",2305,"15","",3,"","",""
"72458",81,"178","",3,"","",""
"71813",1185,"300","",3,"","",""
"70347",2305,"515","",3,"","",""
"68383",81,"492","",3,"","",""
"67946",1855,"KBOE-C","",3,"","",""
"67945",1855,"KBOE-B","",3,"","",""
"67944",1855,"KBOE-A","",3,"","",""
"67572",2305,"172","",3,"","",""
"67198",1185,"393","",3,"","",""
"67197",1185,"383","",3,"","",""
"66157",2240,"R16","",3,"","",""
"64681",2240,"17","",3,"","",""
"63609",1855,"B4","",3,"","",""
"62577",81,"X584","",3,"","",""
"62372",81,"R15","",3,"","",""
"62302",2240,"R15","",3,"","",""
"62113",1855,"X584","",3,"","",""
"62077",81,"R16","",3,"","",""
"62037",2240,"20","",3,"","",""
"62036",2240,"16","",3,"","",""
"62035",2240,"152","",3,"","",""
"62033",2240,"10","",3,"","",""
"62012",2305,"10","",3,"","",""
"61551",1185,"17","",3,"","",""
"61550",1185,"16","",3,"","",""
"61549",1185,"10","",3,"","",""
"58418",2240,"158","",3,"","",""
"58417",2240,"15","",3,"","",""
"57763",2240,"533","",3,"","",""
"57762",2240,"14","",3,"","",""
"56802",2240,"X276","",3,"","",""
"56801",2240,"X275","",3,"","",""
"56800",2240,"221","",3,"","",""
"56799",2240,"216","",3,"","",""
"56798",2240,"213","",3,"","",""
"56797",2240,"212","",3,"","",""
"56387",2240,"X274","",3,"","",""
"56386",2240,"X273","",3,"","",""
"56385",2240,"214","",3,"","",""
"56082",81,"19","",3,"","",""
"55797",2240,"N273","",3,"","",""
"55787",2240,"224","",3,"","",""
"55557",1185,"20","",3,"","",""
"54305",2150,"X276","",3,"","",""
"54304",2150,"X275","",3,"","",""
"54303",2150,"X274","",3,"","",""
"54302",2150,"X273","",3,"","",""
"54297",2150,"223","",3,"","",""
"54296",2150,"222","",3,"","",""
"54295",2150,"221","",3,"","",""
"54294",2150,"216","",3,"","",""
"54293",2150,"215","",3,"","",""
"54292",2150,"214","",3,"","",""
"54291",2150,"213","",3,"","",""
"54290",2150,"212","",3,"","",""
"54289",2150,"202","",3,"","",""
"54273",2150,"N276","",3,"","",""
"54208",81,"410","",3,"","",""
"54207",81,"430","",3,"","",""
"53914",1855,"454","",3,"e30613","",""
"53745",81,"158","",3,"","",""
"53744",81,"160","",3,"","",""
"53743",81,"161","",3,"","",""
"53742",81,"162","",3,"","",""
"53740",81,"168","",3,"","",""
"53739",81,"169","",3,"","",""
"53737",81,"171","",3,"","",""
"53736",81,"172","",3,"","",""
"53735",81,"173","",3,"","",""
"53734",81,"174","",3,"","",""
"53732",81,"431","",3,"","",""
"53726",1855,"20","",3,"","",""
"53723",1855,"14","",3,"","",""
"53722",1855,"10","",3,"","",""
"53597",81,"10","",3,"","",""
"53596",81,"14","",3,"","",""
"53595",81,"15","",3,"","",""
"53594",81,"16","",3,"","",""
"53593",81,"17","",3,"","",""
"53592",81,"18","",3,"","",""
"53591",81,"20","",3,"","",""
"53590",81,"151","",3,"","",""
"53589",81,"152","",3,"","",""
"53588",81,"M2","",3,"","",""
"53587",81,"M3","",3,"","",""
"53586",81,"M4","",3,"","",""
"53585",81,"M5","",3,"","",""
"53584",81,"N2","",3,"","",""
"53583",81,"N15","",3,"","",""
"53415",1185,"382","",3,"","",""
"53414",1185,"316","",3,"","",""
"53413",1185,"19","",3,"","",""
"51848",1855,"436","",3,"","",""
"50000",1855,"X493","",3,"","",""
"49999",1855,"X460","",3,"","",""
"49998",1855,"451","",3,"","",""
"49866",81,"N5","",3,"","",""
"49865",81,"N4","",3,"","",""
"49864",81,"N3","",3,"","",""
"49863",81,"N1","",3,"","",""
"49862",81,"M1","",3,"00f219","",""
"49829",81,"582","",3,"","",""
"49828",81,"581","",3,"","",""
"49827",81,"533","",3,"","",""
"49826",81,"X493","",3,"","",""
"49825",81,"491","",3,"88bce7","",""
"49821",81,"452","",3,"68c0b5","",""
"49820",81,"440","",3,"","",""
"49819",81,"401","",3,"","",""
"48722",1855,"435","",3,"","",""
"48721",1855,"434","",3,"","",""
"47148",1185,"13","",3,"009fe3","",""
"47051",1855,"N6","",3,"","",""
"47047",1855,"533","",3,"","",""
"47043",1855,"309","",3,"e30613","",""
"47041",1185,"N381","",3,"","",""
"47040",1185,"N309","",3,"","",""
"47039",1185,"N307","",3,"","",""
"47038",1185,"N306","",3,"","",""
"47037",1185,"N305","",3,"","",""
"46830",1855,"475","",3,"84ba6d","",""
"46828",1855,"469","",3,"f193bd","",""
"46827",1855,"468","",3,"f193bd","",""
"46826",1855,"467","",3,"004f9f","",""
"46825",1855,"466","",3,"e88300","",""
"46824",1855,"465","",3,"e88300","",""
"46823",1855,"464","",3,"00913e","",""
"46822",1855,"463","",3,"00913e","",""
"46821",1855,"461","",3,"007337","",""
"46818",1855,"429","",3,"951b81","",""
"46817",1855,"428","",3,"006885","",""
"46816",1855,"427","",3,"164194","",""
"46815",1855,"426","",3,"e30613","",""
"46814",1855,"425","",3,"115055","",""
"46813",1855,"424","",3,"009640","",""
"46812",1855,"423","",3,"009bd9","",""
"46811",1855,"422","",3,"fbba00","",""
"46810",1855,"421","",3,"0069b4","",""
"46809",1855,"420","",3,"951b81","",""
"46808",1855,"419","",3,"640c00","",""
"46807",1855,"418","",3,"a03903","",""
"46806",1855,"417","",3,"e50069","",""
"46805",1855,"416","",3,"a71c6c","",""
"46804",1855,"415","",3,"e30613","",""
"46803",1855,"414","",3,"00918e","",""
"46802",1855,"413","",3,"d4a01c","",""
"46800",1855,"400","",3,"","",""
"37267",1185,"392","",3,"","",""
"37265",1185,"381","",3,"","",""
"37263",1185,"322","",3,"009640","",""
"37262",1185,"321","",3,"9c1006","",""
"37261",1185,"319","",3,"fab600","",""
"37260",1185,"318","",3,"a37a70","",""
"37259",1185,"317","",3,"817d39","",""
"37255",1185,"312","",3,"b07f00","",""
"37254",1185,"311","",3,"83085c","",""
"37253",1185,"310","",3,"6b6b6a","",""
"37252",1185,"309","",3,"e30613","",""
"37251",1185,"308","",3,"0075bf","",""
"37250",1185,"307","",3,"00663a","",""
"37249",1185,"305","",3,"ef7d00","",""
"37239",1185,"306","",3,"004f9f","",""
"37238",1185,"304","",3,"afc538","",""
"46151",401,"715","",3,"","",""
"46150",401,"714","",3,"","",""
"46149",401,"713","",3,"","",""
"46148",401,"712","",3,"","",""
"46147",401,"711","",3,"","",""
"46146",401,"710","",3,"","",""
"46144",401,"707a","",3,"","",""
"46143",401,"707","",3,"","",""
"46142",401,"706","",3,"","",""
"46141",401,"705","",3,"","",""
"46140",401,"704","",3,"","",""
"46139",401,"703","",3,"","",""
"46138",401,"702","",3,"","",""
"46137",401,"701","",3,"","",""
"46136",401,"700","",3,"","",""
"46135",401,"699","",3,"","",""
"46134",401,"698","",3,"","",""
"46133",401,"697","",3,"","",""
"46132",401,"696","",3,"","",""
"46131",401,"695a","",3,"","",""
"46130",401,"695","",3,"","",""
"46129",401,"694","",3,"","",""
"46128",401,"691","",3,"","",""
"46127",401,"690","",3,"","",""
"58819",2345,"270","",3,"","",""
"58818",2345,"264","",3,"","",""
"58817",2345,"262","",3,"","",""
"71487",2365,"FBS3","",4,"","",""
"71486",2365,"FBS2","",4,"","",""
"71485",2365,"FBS1","",4,"","",""
"70435",2445,"WF4","",4,"","",""
"61395",2480,"195","",3,"","",""
"61393",2480,"193","",3,"","",""
"61391",2480,"174","",3,"","",""
"61390",2480,"160","",3,"","",""
"61389",2480,"141","",3,"","",""
"61387",2480,"133","",3,"","",""
"61386",2480,"131","",3,"","",""
"61385",2480,"122","",3,"","",""
"61384",2480,"121","",3,"","",""
"61382",2480,"101","",3,"","",""
"54306",760,"822","",3,"","",""
"49695",760,"165","",3,"","",""
"49694",760,"161","",3,"","",""
"59935",1180,"930","",3,"","",""
"59934",1180,"925","",3,"","",""
"59933",1180,"924","",3,"","",""
"50142",1180,"910","",3,"","",""
"37187",1180,"S90","",3,"","",""
"37186",1180,"902","",3,"","",""
"37185",1180,"901","",3,"","",""
"37184",1180,"900","",3,"","",""
"72597",133,"777","",3,"","",""
"71782",133,"794","",3,"","",""
"71781",133,"793","",3,"","",""
"71780",133,"792","",3,"","",""
"71779",133,"791","",3,"","",""
"71778",133,"748","",3,"","",""
"71777",133,"740","",3,"","",""
"71776",133,"N74","",3,"","",""
"71775",133,"739","",3,"","",""
"71774",133,"733","",3,"","",""
"71773",133,"705","",3,"","",""
"71772",133,"703","",3,"","",""
"46324",133,"786","",3,"","",""
"46323",133,"785","",3,"","",""
"46322",133,"765","",3,"","",""
"46321",133,"750","",3,"","",""
"46320",133,"735","Verden - Dörverden - Eystrup",3,"","",""
"46319",133,"721","",3,"","",""
"46318",133,"720","",3,"","",""
"46317",133,"702","",3,"","",""
